Date Added,Bean ID #,Roaster,Roast Name,General Tags,Roast Degree,Origins,Regions,Producer Info,Elevation (MASL),Varietals,Process,Processing Tags,Price/Bag,Gram/Bag,Retail Price/Cup (20g),Bulk Price/Cup (20g),Roaster Region,Roaster Country,Tasting Notes,General Tasting Notes,Link,Available?
3/8/2024,1371,Saint Frank Coffee,Kenya Chesiro Espresso,"Single Origin, Traceable",Espresso,Kenya,"Cheptais, Bungoma County",Chesiro Farmers Cooperative Society,-,"K7, Batian, Ruiru 11",-,-,$19.00,283,$1.34,$1.05,NA,USA,"Goji Berries, Cacao Nibs","Berries, Chocolate",https://www.saintfrankcoffee.com/collections/our-coffees/products/chesiro-espresso,CHECK LINK
3/8/2024,1370,Saint Frank Coffee,Bolivia Pauchinta,"Single Origin, Single Varietal, Traceable",-,Bolivia,"Kantutani, Caranavi",Lydia Machicado,"1,600.00",Icatu,Washed,Washed,$20.00,283,$1.41,$1.11,NA,USA,"Banana Taffy Candy, Pomelo Citrus","Citrus Fruit, Sweet, Tropical Fruit",https://www.saintfrankcoffee.com/collections/our-coffees/products/bolivia-pauchinta,CHECK LINK
3/8/2024,1369,Sey Coffee,"Heza GITWE HILL, LOT #1 FIELD BLEND - FERMENTED HONEY Burundi","Single Origin, Traceable, Cost Transparent",-,Burundi,Kayanza,"Gitwe Hills, Long Miles Coffee Project, Heza Washing Station","1,859 - 2,098",Field Blend,Honey,"Washed, Honey, Hand Sorted, Floated, Dried on Raised Beds",$24.00,250,$1.92,$1.44,NA,USA,"Purple Fruit, Black Tea, And Baking Spice","Common Fruit, Roasty, Spiced, Tea Like",https://www.seycoffee.com/collections/coffee/products/2024-heza-gitwe-hill-lot-1-burundi,NO
3/8/2024,1368,Sey Coffee,Fabian Rodriguez FILADELFIA Pink Bourbon - Washed Colombia,"Single Origin, Single Varietal, Traceable, Cost Transparent",-,Colombia,"La Muralla, San Agustín, Huila","Rodriguez Family, Finca Los Rodriguez","1,750.00",Pink Bourbon,Washed,"Washed, Floated, Dried on Raised Beds",$27.00,250,$2.16,$1.63,NA,USA,"Malic Acidity, Ripe Strawberry, And Rose","Acidic, Berries, Floral, Earthy, Herbal, Sweet",https://www.seycoffee.com/collections/coffee/products/2024-fabian-rodriguez-filadelfia-colombia,NO
3/8/2024,1367,Perc Coffee,Vietnam Lam Dong Robusta,"Single Origin, Single Varietal, Traceable",-,Vietnam,Lam Dong,"Toi Ngyuen, Future Coffee Farm",800 - 950,Robusta,Anaerobic Natural,"Natural, Anaerobic Fermentation",$21.00,227,$1.85,$1.63,NA,USA,"Dried Fruit, Nuts","Dried Fruit, Common Fruit, Nutty",https://perccoffee.com/products/vietnam-lam-dong-robusta,NO
3/8/2024,1366,Onyx Coffee Labs,Colombia Inzá Dora Pillamue,"Single Origin, Single Varietal, Traceable, Cost Transparent, Cupping Score","Medium Light, Omni",Colombia,-,Dora Pillamue,"1,750.00",Caturra Chiroso,Washed,Washed,$22.00,283,$1.55,$1.16,NA,USA,"Cranberry, Brown Sugar, Citrus, Red Apple","Berries, Caramel, Citrus Fruit, Common Fruit, Spiced, Sweet",https://onyxcoffeelab.com/products/colombia-inza-dora-pillamue,NO
3/8/2024,1365,Onyx Coffee Labs,Honduras Edgardo Reyes,"Single Origin, Traceable, Cost Transparent, Cupping Score","Medium, Omni",Honduras,Santa Barbara,Edgardo Reyes,"1,750.00",Pacas & Bourbon,Washed,Washed,$24.00,283,$1.69,$1.27,NA,USA,"Peach, Manuka Honey, White Grape, Turbinado Sugar","Common Fruit, Caramel, Stone Fruit, Sweet",https://onyxcoffeelab.com/products/honduras-edgardo-reyes,NO
3/8/2024,1364,New Math Coffee,Café Brisa Serena--Lebudu Kraik,"Single Origin, Traceable",-,Timor Leste,"Ducurai Village, Letefoho Sub-District, Ermera Municipality",10 producers organized around Café Brisa Serena,"1,250 - 1,450","Timor Hybrid, Typica",Washed,Washed,$17.00,283,$1.20,$0.84,NA,USA,Clementine And Nectarine,"Citrus Fruit, Stone Fruit",https://newmathcoffee.com/shop/caf-brisa-serena-lebudu-kraik,CHECK LINK
3/8/2024,1363,La Cabra,Central Mattos,"Single Origin, Single Varietal, Traceable",Omni,Brazil,Cerrado Mineiro,Maria Thereza de Mattos,900.00,Topazio,Natural,Natural,$18.00,250,$1.44,$1.34,NA / EMEA,USA / Denmark,Peach And Dark Chocolate,"Chocolate, Stone Fruit",https://www.lacabra.dk/products/central-mattos,NO
3/8/2024,1362,La Cabra,Fredy Sabillon,"Single Origin, Single Varietal, Traceable",Omni,Honduras,"Lagunitas, San Luis, Santa Barbara","Fredy & Merlin Sabillon, El Mascota","1,350.00",Parainema,Honey,Honey,$23.00,250,$1.84,$1.70,NA / EMEA,USA / Denmark,Rich And Sweet Stewed Fruit,"Common Fruit, Sweet",https://www.lacabra.dk/products/fredy-sabillon,NO
3/8/2024,1361,Black & White Coffee Roasters,Nestor Lasso - Thermal Shock Sidra,"Single Origin, Single Varietal, Traceable",Medium Light,Colombia,"Bruselas, Pitalito, Huila","Nestor & Adrian Lasso, Finca El Diviso","1,750.00",Sidra,Thermal Shock Anaerobic Natural,"Natural, Anaerobic Fermentation, Thermal Shock, Hand Sorted, Controlled Drying, Multi-Stage Fermentation",$30.00,100,$6.00,$6.00,NA,USA,"Watermelon Wine, Strawberry Candy, Pineapple Juice","Berries, Common Fruit, Sweet, Tropical Fruit, Fermented",https://www.blackwhiteroasters.com/collections/all-coffee/products/r-nestor-lasso-thermal-shock-sidra,NO
3/8/2024,1360,Black & White Coffee Roasters,Gesha Village - Lot 115,"Single Origin, Single Varietal, Traceable",Light,Ethiopia,"Bench Maji Zone, Gesha","Rachel Samuel & Adam Overton, Gesha Village","1,909 - 2,063",Gesha 1931,Natural,Natural,$35.00,340,$2.06,$1.95,NA,USA,"Bergamot, Pear, Peach, Black Tea","Citrus Fruit, Common Fruit, Stone Fruit, Tea Like, Berries",https://www.blackwhiteroasters.com/collections/all-coffee/products/r-gesha-village-lot-115,NO
3/8/2024,1359,Black & White Coffee Roasters,Rosa Cortez - Gesha Lot 3333,"Single Origin, Single Varietal, Traceable",Medium Light,Colombia,"Algeciras, Huila","Rosa Cortez, Lote Numero 5","1,800.00",Gesha,Natural,"Natural, Anaerobic Fermentation",$26.00,340,$1.53,$1.50,NA,USA,"White Peony Tea, Rainier Cherry, Donut Peach, Cocoa Nibs","Berries, Chocolate, Floral, Stone Fruit, Sweet, Cereal, Spiced, Tea Like",https://www.blackwhiteroasters.com/collections/all-coffee/products/r-rosa-cortez-gesha-lot-3333,NO
3/8/2024,1358,Black & White Coffee Roasters,Angelica Fajardo - Bioinnovation Washed,"Single Origin, Single Varietal, Traceable",Light,Colombia,"Pitalito, Huila","Angelica Fajardo, Buenos Aires","1,318.00",Pink Bourbon,Bioinnovation Washed,"Washed, Bioinnovation, Anaerobic Fermentation",$24.00,340,$1.41,$1.32,NA,USA,"Candied Lemon, Raspberry, Peach Tea, Floral Honey","Berries, Citrus Fruit, Floral, Common Fruit, Stone Fruit, Sweet, Tea Like",https://www.blackwhiteroasters.com/collections/all-coffee/products/r-angelica-fajardo-bioinnovation-washed,NO
3/8/2024,1357,Black & White Coffee Roasters,Juan Giraldo - Bioinnovation Washed,"Single Origin, Single Varietal, Traceable",Medium Light,Colombia,"Génova, Quindío","José Julián Giraldo, Café 1959, El Diamante","1,700.00",Castillo,Bioinnovation Washed,"Washed, Bioinnovation, Anaerobic Fermentation",$24.00,340,$1.41,$1.32,NA,USA,"Mandarin, Pluot, Stroopwafel","Caramel, Creamy, Citrus Fruit, Tropical Fruit, Stone Fruit",https://www.blackwhiteroasters.com/collections/all-coffee/products/r-juan-giraldo-bioinnovation-washed,NO
3/8/2024,1356,Black & White Coffee Roasters,Nayler Reatiga - Delagua Honey,"Single Origin, Single Varietal, Traceable",Medium,Colombia,"Cienaga, Magdalena","Nayler Reatiga, La Bendicion","1,200.00",Castillo,Honey,Honey,$24.00,340,$1.41,$1.32,NA,USA,"Hibiscus, Tart Cherry, Passion Fruit Candy, Cocoa Nibs","Acidic, Berries, Chocolate, Floral, Common Fruit, Sweet, Tropical Fruit",https://www.blackwhiteroasters.com/collections/all-coffee/products/r-nayler-reatiga-delagua-honey,NO
3/6/2024,1355,Proud Mary Coffee USA,LIMITED | PANAMA | Janson Farms | Los Alpes #176 | Geisha | Washed,"Single Origin, Single Varietal, Traceable",Filter,Panama,"Volcán, Chiriquí","Carl Axel Janson, Janson Family Coffee, Los Alpes","1,700.00",Geisha,Washed,Washed,$43.00,100,$8.60,$8.60,NA,USA,"Jasmine, Tangerine, Apricot, Silky","Citrus Fruit, Tropical Fruit, Creamy, Stone Fruit, Tea Like, Floral",https://proudmarycoffee.com/collections/all-coffee/products/limited-panama-janson-farms-los-alpes-176-geisha-washed,NO
3/6/2024,1354,Rogue Wave Coffee Co,Honduras - Gerardo Moreno | Pacas Natural,"Single Origin, Single Varietal, Traceable",Omni,Honduras,"Santa Barbara, El Cedral","Gerardo Moreno, El Filo","1,550.00",Pacas,Natural,Natural,$18.00,340,$1.06,$0.93,NA,Canada,"Plum, Banana, Peach, Mandarin, Milk Chocolate","Chocolate, Citrus Fruit, Tropical Fruit, Stone Fruit, Creamy",https://roguewavecoffee.ca/products/honduras-gerardo-moreno-pacas-natural,NO
3/6/2024,1353,Prodigal Coffee,"San Gabriel SL-28 - Colombia, washed","Single Origin, Single Varietal, Traceable",-,Colombia,Huila,"Maria Rodriguez, Farm Betenia",-,Sl28,Washed,"Washed, Anaerobic Fermentation, Hand Sorted",$24.00,250,$1.92,$1.76,NA,USA,Peach • Apple Cider • Butterscotch,"Caramel, Common Fruit, Creamy, Spiced, Sweet, Stone Fruit",https://getprodigal.com/products/san-gabriel-sl-28-colombia-washed,NO
3/6/2024,1352,Moonwake Coffee Roasters,Nguisse Nare - Lost & Found Natural,"Single Origin, Traceable",Light,Ethiopia,Sidama Bensa Kokose,"Nguisse Nare, Setame","2,250.00",Ethiopian Landraces 74158,Natural,Natural,$25.00,227,$2.20,$2.20,NA,USA,"Mango, Sparkling Green Grape, Yellow Dragon Fruit","Common Fruit, Sweet, Tropical Fruit, Stone Fruit",https://www.moonwakecoffeeroasters.com/buy/p/novaseries-nguisse-nare-lost-and-found-natural,NO
3/6/2024,1351,Loveless Coffees,"Diego Bermudez - Castillo Lychee - Cauca, Colombia","Single Origin, Single Varietal, Traceable, Cost Transparent",-,Colombia,"Piendamó, Cauca","Diego Samuel Bermúdez, Finca El Paraiso","1,960.00",Castillo,Double Anaerobic Thermal Shock Washed,"Multi-Stage Fermentation, Washed, Anaerobic Fermentation, Thermal Shock",$36.00,312,$2.31,$1.76,NA,USA,"Lychee, Starfruit, Hazelnut, Yellow Apple, Peach, Apricot, Malic Like Apple, Caramel","Acidic, Caramel, Sweet, Nutty, Common Fruit, Stone Fruit, Tropical Fruit, Berries",https://lovelesscoffees.coffee/products/diego-bermudez-castillo-lychee-cauca-colombia,NO
3/6/2024,1350,Sweet Bloom Coffee,Guillermo Lomas,"Single Origin, Single Varietal, Traceable, Cost Transparent",Omni,Ecuador,Pichincha,"Guillermo Lomas, Cafexporto, Juan Peña, Nanegal","1,800.00",Sidra,Washed,Washed,$27.00,340,$1.59,$1.41,NA,USA,"Cola, Mandarin, Apple Cider","Citrus Fruit, Tropical Fruit, Common Fruit, Spiced, Sweet",https://sweetbloomcoffee.com/product/guillermo-lomas/,NO
3/6/2024,1349,Subtext Coffee Roasters,"Colombia Tarqui Pequeños, Washed Field Blend","Single Origin, Traceable, Cost Transparent, Cupping Score",Espresso,Colombia,"Tarqui, Huila",ASO-Tarqui,"1,700.00","Caturra, Colombia, Castillo",Washed,Washed,$18.00,250,$1.44,$1.08,NA,Canada,"Milk Chocolate, Dried Orange, Toffee","Caramel, Chocolate, Dried Fruit, Tropical Fruit, Citrus Fruit, Creamy",https://www.subtext.coffee/collections/espresso-coffee-beans/products/colombia-tarqui-pequenos-washed-field-blend,NO
3/6/2024,1348,Sightglass Coffee,"Nueva Esperanza, David Muñoz","Single Origin, Single Varietal, Traceable",Omni,Honduras,"El Cielito, Santa Barbara","David Muñoz, Las Flores","1,550 - 1,600",Pacas,-,-,$24.00,340,$1.41,$1.27,NA,USA,"Blackberry, Caramel, Cacao Nib","Berries, Caramel, Chocolate",https://sightglasscoffee.com/products/honduras-esperanza,YES
3/6/2024,1347,Saint Frank Coffee,Honduras La Salsa Heirloom,"Single Origin, Traceable",-,Honduras,"El Cedral, Santa Barbara","Benjamin Paz, La Salsa","1,750.00",Landrace,Washed,Washed,$30.00,283,$2.12,$2.12,NA,USA,"Citrus, Jasmine, Silky Finish","Citrus Fruit, Creamy, Tea Like, Floral",https://www.saintfrankcoffee.com/collections/our-coffees/products/honduras-la-salsa-heirloom,CHECK LINK
3/6/2024,1346,Rogue Wave Coffee Co,Brazil - Daterra Summer Solstice | Tree-dried Natural,"Single Origin, Traceable",Omni,Brazil,Cerrado Mineiro,"Luis Norberto Pascoal, Daterra","1,150.00",Catigua And Red Bourbon,Tree Dried Natural,Natural,$17.00,340,$1.00,$0.86,NA,Canada,"Red Grape, Strawberry, Cherry, Honey, Apple","Berries, Common Fruit, Spiced, Sweet",https://roguewavecoffee.ca/products/brazil-daterra-summer-solstice-natural,NO
3/6/2024,1345,Rogue Wave Coffee Co,Panama - Abu Gesha GN-2338 | Natural - 100g,"Single Origin, Single Varietal, Traceable",Omni,Panama,"Cañas Verdes, Boquete","José Guillermo Luttrell Pretto, Abu Coffee, Hacienda Cañas Verdes","1,550.00",Gesha,Natural,Natural,$30.00,100,$6.00,$6.00,NA,Canada,"Sour Cherry, Violet, Grape, Mango, Orange Candy","Acidic, Berries, Common Fruit, Floral, Sweet, Tropical Fruit, Stone Fruit, Citrus Fruit",https://roguewavecoffee.ca/products/panama-abu-gesha-gn-2338-natural-100g,NO
3/6/2024,1344,Rabbit Hole Roasters,Wendy & Luis,"Single Origin, Single Varietal, Traceable, Cost Transparent","Medium, Omni",Guatemala,"Casillas, Santa Rosa","Luis & Wendy Roldan, El Durazno",-,Red Caturra,Washed,Washed,$17.00,250,$1.36,$0.99,NA,Canada,"Hazelnut Spread, Caramelized Apple, Cane Sugar","Caramel, Common Fruit, Nutty, Sweet",https://www.rabbitholeroasters.com/collections/all-coffee/products/wendy-luis,NO
3/6/2024,1343,Monogram Coffee,Worka Sakaro,"Single Origin, Traceable",Filter,Ethiopia,"Gedeb District, Gedeo Zone","Worka-Sakaro, Wuri Washing Station","2,050 - 2,100",Ethiopian Landraces,Washed,Washed,$20.00,300,$1.33,$1.16,NA,Canada,"Peach, Black Tea, Fudge","Chocolate, Stone Fruit, Tea Like",https://monogramcoffee.com/en-us/collections/wonder/products/worka-sakaro,NO
3/6/2024,1342,Madcap Coffee,Nelson Moreno Anaerobic,"Single Origin, Single Varietal, Traceable",-,Honduras,"El Cedral, Santa Barbara","Nelson Moreno, Finca El Paraiso","1,500 - 1,650",Pacas,Anaerobic Washed,"Anaerobic Fermentation, Washed, Dried on Raised Beds",$23.50,227,$2.07,$1.48,NA,USA,"Melon, Starfruit, White Peony","Floral, Tropical Fruit",https://www.madcapcoffee.com/nelson-moreno-anaerobic,NO
3/6/2024,1341,Madcap Coffee,Juan Angel,"Single Origin, Single Varietal, Traceable",-,Honduras,"El Cedral, Santa Barbara",Juan Angel Izaguirre,"1,600 - 1,650",Pacas,Washed,"Washed, Dried on Raised Beds",$23.00,227,$2.03,$1.46,NA,USA,"Caramel, Green Apple, Orange","Caramel, Common Fruit, Tropical Fruit, Citrus Fruit",https://www.madcapcoffee.com/juan-angel-honduras-coffee,NO
3/6/2024,1340,Madcap Coffee,Irvin Izaguirre,"Single Origin, Single Varietal, Traceable",-,Honduras,"El Cedral, Santa Barbara","Irvin Izaguirre, La Montaña","1,850.00",Pacas,Washed,Washed,$26.00,227,$2.29,$1.67,NA,USA,"Cane Sugar, Raspberry, Rose","Berries, Floral, Earthy, Herbal, Sweet",https://www.madcapcoffee.com/irvin-izaguirre-honduras-coffee,NO
3/6/2024,1339,Little Wolf Coffee Roasters,El Diviso,"Single Origin, Single Varietal, Traceable",-,Colombia,"Bruselas, Pitalito, Huila","Nestor & Adrian Lasso, Finca El Diviso","1,800.00",Caturra Chiroso,"""Low Oxygen Natural"" - Anaerobic Thermal Shock Washed","Anaerobic Fermentation, Washed, Yeast Inoculated, Cold Fermentation, Thermal Shock, Hand Sorted, Brix Measured, Floated, Mechanically Dried, Inoculated",$23.00,227,$2.03,$1.68,NA,USA,"Strawberry, Kiwi, Complex","Common Fruit, Berries, Complex",https://littlewolf.coffee/collections/coffee/products/el-diviso,NO
3/6/2024,1338,Junto Coffee,Colombia Condor Natural Decaf,"Single Origin, Traceable",-,Colombia,"Fresno, Tolima","Shady & Elias Bayter, El Vergel","1,450.00",Red & Yellow Caturra,Natural Ethyl Acetate Decaf,"Natural, Decaffeinated, Ethyl Acetate Decaffeination",$25.00,298,$1.68,$1.08,NA,USA,"Guava, Milk Chocolate, Toasted Coconut","Chocolate, Roasty, Tropical Fruit, Creamy",https://www.junto.coffee/shop/jklh6lri450g164in51okcx5lyagqg,CHECK LINK
3/6/2024,1337,Junto Coffee,Colombia Wild Caturron,"Single Origin, Single Varietal, Traceable",-,Colombia,Huila,"Luis Anibal Calderón, Finca Villa Betulia","1,600.00",Caturron,Anaerobic Natural,"Natural, Anaerobic Fermentation, Mechanically Dried, Controlled Drying",$30.00,298,$2.02,$1.24,NA,USA,"Cordial Cherry, Raspberry Jam, Amaretto Liqueur","Berries, Fermented, Nutty, Sweet",https://www.junto.coffee/shop/colombia-wild-caturron,CHECK LINK
3/6/2024,1336,Hatch Specialty Coffee,La Aurora Geisha Black Honey,"Single Origin, Single Varietal, Traceable",Omni,Costa Rica,"Santa Maria De Dota, Tarrazu","Ivan Solis, Ronald Madregal Monge & Joaquin Solis, Santa Fe Wet Mill","1,500 - 1,800",Geisha,Black Honey,Honey,$29.60,300,$1.97,$1.97,NA,Canada,"Orchid, Dried Apricot, Strawberry, Vanilla","Berries, Dried Fruit, Floral, Stone Fruit, Sweet",https://www.hatchcrafted.com/shop/la-aurora-geisha-honey,NO
3/6/2024,1335,Hatch Specialty Coffee,Finca La Hermosa Orange Gesha Washed Auction Lot,"Single Origin, Single Varietal, Traceable",Omni,Guatemala,Acatenango,"Max and Claudia Perez, Finca La Hermosa","1,900 - 2,000",Orange Gesha,Washed,Washed,$29.60,200,$2.96,$2.96,NA,Canada,"Jasmine, Mandarin, Green Tea, Caramel","Caramel, Sweet, Nutty, Citrus Fruit, Tropical Fruit, Tea Like, Floral",https://www.hatchcrafted.com/shop/la-hermosa-geisha-auction,NO
3/6/2024,1334,Flower Child Coffee,Consuelo Rubio,"Single Origin, Single Varietal, Traceable",-,Peru,Cajamara,Consuelo Rubio,"1,800.00",Tabi,Anaerobic Washed,"Washed, Anaerobic Fermentation",$27.50,250,$2.20,$2.20,NA,USA,"Tangerine, Kumquat, Silky Smooth, Heavy Sweetness","Balanced, Citrus Fruit, Tropical Fruit, Creamy, Sweet",https://flowerchildcoffee.com/products/consuelo-rubio,NO
3/6/2024,1333,Elixr Coffee,"Rosita, Colombia","Single Origin, Single Varietal, Traceable",-,Colombia,Huila,"Valverde Aramayo Family, Finca Rosita","1,650 - 1,800",Pink Bourbon,Honey,Honey,$21.00,340,$1.23,$1.06,NA,USA,Raspberry Crème Brûlée Paw Paw,"Berries, Caramel, Creamy, Sweet",https://elixrcoffee.com/collections/elixr/products/rosita-colombia,NO
3/6/2024,1332,Duck Rabbit Coffee,"Luiz Paulo Sudan Rume, Brazil 100g","Single Origin, Single Varietal, Traceable",Omni,Brazil,Carmo De Minas,"Luiz Paulo Dias Pereira Filho, Santuario Sul","1,100 - 1,200",Sudan Rume,Natural,Natural,$20.00,100,$4.00,$4.00,NA,USA,"Guava, Rose, Honey, Stone Fruits, Plum, Lime","Citrus Fruit, Sweet, Floral, Common Fruit, Stone Fruit, Tropical Fruit",https://www.duckrabbitcoffee.com/shop/luis-paulo-sudan-rume-brazil-100g,NO
3/6/2024,1331,Coava Coffee Roasters,Pacific Wonderland,Roaster Blend,Filter,"Honduras, Peru",-,-,-,-,Washed,Washed,$17.00,300,$1.13,$0.97,NA,USA,"Date, Tiramisu, Candied Pecans","Chocolate, Creamy, Sweet, Dried Fruit, Nutty",https://shop.coavacoffee.com/collections/coffee/products/pacific-wonderland-1,YES
3/3/2024,1330,Brandywine Coffee Roasters,Guatemala - Paty Perez - Finca El Diamante,"Single Origin, Traceable",-,Guatemala,"Huehuetenango, Agua Dulce",Perez Family,"1,500 - 1,600","Bourbon, Caturra, Margogype",Washed,Washed,$23.00,340,$1.35,$1.35,NA,USA,"Brown Sugar, Pound Cake, Tangerine","Caramel, Citrus Fruit, Tropical Fruit, Sweet, Creamy",https://www.brandywinecoffeeroasters.com/collections/all-coffee-1/products/guatemala-paty-perez-finca-el-diamante,NO
3/3/2024,1329,Brandywine Coffee Roasters,Ethiopia - Hada Molecha - Coffee Cherry Coferment,"Single Origin, Traceable",-,Ethiopia,Aricha,Hada Molecha Washing Station,"1,950 - 2,150","74148, 74110, 74165, 74112",Coffee Cherry Coferment Anaerobic,"Anaerobic Fermentation, Cofermentation",$29.00,227,$2.56,$2.56,NA,USA,"Key Lime Pie Filling, Black Tea, Jasmine","Citrus Fruit, Sweet, Creamy, Tea Like, Floral",https://www.brandywinecoffeeroasters.com/collections/all-coffee-1/products/ethiopia-hada-molecha-coffee-cherry-Coferment,NO
3/3/2024,1328,4LW - Four Letter Word Coffee,COLOMBIA La Muralla,"Single Origin, Traceable",-,Colombia,"San Agustín, Huila",La Muralla Community,"1,800.00","Caturra, Castillo, Pink Bourbon, Gesha",Washed,Washed,$20.00,283,$1.41,$1.28,NA,USA,"Lime Candy, Honeysuckle, Butterscotch","Caramel, Citrus Fruit, Creamy, Floral, Sweet",https://www.4lwcoffee.com/store-1/colombia-la-muralla-gesha,NO
3/3/2024,1327,Hatch Specialty Coffee,Finca Nuguo Geisha Lot 325 (50g),"Single Origin, Single Varietal, Traceable",Filter,Panama,Jurutungo,José Manuel Gallardo Méndez,"1,850.00",Geisha,Natural,Natural,$44.40,50,$17.76,$17.76,NA,Canada,"Strawberry, Honeydew Melon, Guava, Cocoa","Berries, Chocolate, Common Fruit, Tropical Fruit",https://www.hatchcrafted.com/shop/nuguo-lot-325,NO
3/3/2024,1326,Hatch Specialty Coffee,Concepcion Buena Vista Red Bourbon,"Single Origin, Single Varietal, Traceable",Omni,Guatemala,"San Martin Jilotepeque, Chimaltenango","David & Eddy Solano, Finca Concepción Buena Vista","1,800.00",Red Bourbon,Washed,Washed,$16.28,300,$1.09,$1.09,NA,Canada,"Apple, Prunes, Ferrero Rocher","Common Fruit, Dried Fruit, Sweet, Chocolate, Nutty",https://www.hatchcrafted.com/shop/concepcion-buena-vista-red-bourbon,NO
